"id_synthese";"id_source";"id_module";"entity_source_pk_value";"id_dataset";"id_nomenclature_geo_object_nature";"id_nomenclature_grp_typ";"grp_method";"id_nomenclature_obs_technique";"id_nomenclature_bio_status";"id_nomenclature_bio_condition";"id_nomenclature_naturalness";"id_nomenclature_exist_proof";"id_nomenclature_valid_status";"id_nomenclature_diffusion_level";"id_nomenclature_life_stage";"id_nomenclature_sex";"id_nomenclature_obj_count";"id_nomenclature_type_count";"count_min";"count_max";"cd_nom";"cd_hab";"nom_cite";"nom_retenu";"meta_v_taxref";"sample_number_proof";"digital_proof";"non_digital_proof";"altitude_min";"altitude_max";"depth_min";"depth_max";"place_name";"latitude";"longitude";"id_area_attachment";"date_min";"date_max";"validator";"validation_comment";"observers";"determiner";"id_digitiser";"id_nomenclature_determination_method";"comment_context";"comment_description"
;57;;"533";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;441707;;"Cacicus haemorrhous";"Cacicus haemorrhous";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;4/11/2007 00:00:00;19/3/2008 00:00:00;"Claessens O., Deville T., Pelletier V., Tostain O.";;"Claessens O., Deville T., Pelletier V., Tostain O.";"Claessens O., Deville T., Pelletier V., Tostain O.";1000052;;;
;57;;"534";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;442006;;"Icterus cayanensis";"Icterus cayanensis";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;4/11/2007 00:00:00;19/3/2008 00:00:00;"Claessens O., Deville T., Pelletier V., Tostain O.";;"Claessens O., Deville T., Pelletier V., Tostain O.";"Claessens O., Deville T., Pelletier V., Tostain O.";1000052;;;
;57;;"535";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;459498;;"Molothrus oryzivorus";"Molothrus oryzivorus";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;4/11/2007 00:00:00;19/3/2008 00:00:00;"Claessens O., Deville T., Pelletier V., Tostain O.";;"Claessens O., Deville T., Pelletier V., Tostain O.";"Claessens O., Deville T., Pelletier V., Tostain O.";1000052;;;
;57;;"536";45;168;128;;37;;153;156;78;314;140;1;161;142;90;3;;418909;;"Leporinus granti";"Leporinus granti";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"537";45;168;128;;37;;153;156;78;314;140;1;161;142;90;3;;418918;;"Leporinus gossei";"Leporinus gossei";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"538";45;168;128;;37;;153;156;78;314;140;1;161;142;90;3;;419107;;"Hoplias aimara";"Hoplias aimara";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"539";45;168;128;;37;;153;156;78;314;140;1;161;142;90;3;;419108;;"Hoplias malabaricus";"Hoplias malabaricus";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"540";45;168;128;;37;;153;156;78;314;140;1;161;142;90;31;;419112;;"Gasteropelecus sternicla";"Gasteropelecus sternicla";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"541";45;168;128;;37;;153;156;78;314;140;1;161;142;90;6;;461122;;"Astyanax abramoides";"Astyanax abramoides";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"542";45;168;128;;37;;153;156;78;314;140;1;161;142;90;15;;418974;;"Astyanax validus";"Astyanax validus";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"543";45;168;128;;37;;153;156;78;314;140;1;161;142;90;3;;424417;;"Hemmigramus unilineatus";"Hemigrammus unilineatus";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"544";45;168;128;;37;;153;156;78;314;140;1;161;142;90;18;;417150;;"Hyphessobrycon aff. sovichthys";"Hyphessobrycon";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"545";45;168;128;;37;;153;156;78;314;140;1;161;142;90;10;;419003;;"Moenkhausia chrysargyrea";"Moenkhausia chrysargyrea";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"546";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;99900009;;"Moenkhausia aff. intermedia";"Moenkhausia aff. Intermedia";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"547";45;168;128;;37;;153;156;78;314;140;1;161;142;90;8;;419009;;"Moenkhausia moisea";"Moenkhausia moisae";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"548";45;168;128;;37;;153;156;78;314;140;1;161;142;90;37;;419010;;"Moenkhausia oligolepis";"Moenkhausia oligolepis";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"549";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;;461126;;"Megalamphodus roseus";"Megalamphodus roseus";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"550";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;419129;;"Nannostomus bifasciatus";"Nannostomus bifasciatus";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"551";45;168;128;;37;;153;156;78;314;140;1;161;142;90;9;;461208;;"Pyrrhulina filamentosa";"Pyrrhulina filamentosa";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"552";45;168;128;;37;;153;156;78;314;140;1;161;142;90;3;;423739;;"Characidium zebra";"Characidium zebra";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"553";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;;424055;;"Eigenmania virescens";"Eigenmannia virescens";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"554";45;168;128;;37;;153;156;78;314;140;1;161;142;90;6;;425787;;"Sternopygus macrurus";"Sternopygus macrurus";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"555";45;168;128;;37;;153;156;78;314;140;1;161;142;90;6;;424494;;"Hypopomus artedi";"Hypopomus artedi";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"556";45;168;128;;37;;153;156;78;314;140;1;161;142;90;3;;419196;;"Brachihypopomus beebei";"Brachyhypopomus beebei";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"557";45;168;128;;37;;153;156;78;314;140;1;161;142;90;44;;419117;;"Gymnotus carapo";"Gymnotus carapo";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"558";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;424056;;"Electrophorus electricus";"Electrophorus electricus";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"559";45;168;128;;37;;153;156;78;314;140;1;161;142;90;3;;419037;;"Crenicichla albopunctata";"Crenicichla albopunctata";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"560";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;;419030;;"Aequidens tetramerus";"Aequidens tetramerus";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"561";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;424557;;"Krobia guianensis";"Krobia guianensis";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"562";45;168;128;;37;;153;156;78;314;140;1;161;142;90;3;;419028;;"Krobia itanyi";"Krobia itanyi";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"563";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;;417078;;"Krobia spe.";"Krobia";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"564";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;417122;;"Tatia cf. intermedia";"Tatia";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"565";45;168;128;;37;;153;156;78;314;140;1;161;142;90;9;;439197;;"Batrachoglanis (Pseudopimelodus) raninus";"Batrochoglanis raninus";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"566";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;425164;;"Pimelodella geryi";"Pimelodella geryi";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"567";45;168;128;;37;;153;156;78;314;140;1;161;142;90;13;;425442;;"Rhamdia quelen";"Rhamdia quelen";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"568";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;;825613;;"Dysichthys coracoideus";"Dysichthys coracoideus";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"569";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;418939;;"Callichthys callichthys";"Callichthys callichthys";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"570";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;419152;;"Lasiancistrus brevispinis";"Lasiancistrus brevispinis";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"571";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;417228;;"Rineloricaria stewarti";"Rineloricaria";"TaxRef v14.0";;;;;;;;"Ichtyo, crique calme";;;;17/3/2008 00:00:00;17/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"572";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;;419108;;"Hoplias malabaricus";"Hoplias malabaricus";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"573";45;168;128;;37;;153;156;78;314;140;1;161;142;90;6;;418974;;"Astyanax validus";"Astyanax validus";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"574";45;168;128;;37;;153;156;78;314;140;1;161;142;90;3;;417138;;"Bryconamericus aff. stramineus";"Bryconamericus";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"575";45;168;128;;37;;153;156;78;314;140;1;161;142;90;27;;418988;;"Hemibrycon surinamensis";"Hemibrycon surinamensis";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"576";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;424417;;"Hemmigramus unilineatus";"Hemigrammus unilineatus";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"577";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;417150;;"Hyphessobrycon aff. sovichthys";"Hyphessobrycon";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"578";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;461208;;"Pyrrhulina filamentosa";"Pyrrhulina filamentosa";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"579";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;;419795;;"Melanocharacidium cf. blennioides";"Melanocharacidium";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"580";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;424728;;"Melanocharacidium dispilomma";"Melanocharacidium dispilomma";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"581";45;168;128;;37;;153;156;78;314;140;1;161;142;90;5;;99900147;;"Rivulus sp. (cf. geayi)";"Rivulus sp.";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"582";45;168;128;;37;;153;156;78;314;140;1;161;142;90;4;;419037;;"Crenicichla albopunctata";"Crenicichla albopunctata";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"583";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;423710;;"Heptaterus brevior";"Chasmocranus brevior";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"584";45;168;128;;37;;153;156;78;314;140;1;161;142;90;17;;425442;;"Rhamdia quelen";"Rhamdia quelen";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"585";45;168;128;;37;;153;156;78;314;140;1;161;142;90;4;;417266;;"Ituglanis spe.";"Ituglanis";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"586";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;;419244;;"Ituglanis amazonicus";"Ituglanis amazonicus";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"587";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;;417211;;"Ancistrus cf. leucostistus";"Ancistrus";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"588";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;;419152;;"Lasiancistrus brevispinis";"Lasiancistrus brevispinis";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"589";45;168;128;;37;;153;156;78;314;140;1;161;142;90;18;;419140;;"Harttia surinamesis";"Harttia surinamensis";"TaxRef v14.0";;;;;;;;"Ichtyo, torrent";;;;18/3/2008 00:00:00;18/3/2008 00:00:00;"Vigouroux R.";;"Tostain O., Pelletier V., Deville T.";"Vigouroux R.";1000052;;;
;57;;"590";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732456;;"Aphelandra aurantiaca (M.J.F. Scheidweiler) Lindley";"Aphelandra aurantiaca";"TaxRef v14.0";;;;;;;;"BotaLS";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Bordenave B. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"7 spécimens guyanais à l’Herbier.. En collection: Herbier de Cayenne – MNHN Paris"
;57;;"591";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732469;;"Justicia prevostiae Wasshausen";"Justicia prevostiae";"TaxRef v14.0";;;;;;;;"BotaLS";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"Herbacée nouvelle pour Saül, mais connue du Massif des Emerillons.. En collection: Herbier de Cayenne – MNHN Paris"
;57;;"592";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;629977;;"Justicia secunda M. Vahl";"Justicia secunda";"TaxRef v14.0";;;;;;;;"BotaLN";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Bordenave B.";"Bordenave B.";1000052;;;""
;57;;"593";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732473;;"Polylychnis fulgens Bremekamp";"Polylychnis fulgens";"TaxRef v14.0";;;;;;;;"BotaG";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne – MNHN Paris"
;57;;"593";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732473;;"Polylychnis fulgens Bremekamp";"Polylychnis fulgens";"TaxRef v14.0";;;;;;;;"BotaLN";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne – MNHN Paris"
;57;;"593";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732473;;"Polylychnis fulgens Bremekamp";"Polylychnis fulgens";"TaxRef v14.0";;;;;;;;"BotaLS";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne – MNHN Paris"
;57;;"594";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732478;;"Ruellia rubra J.B. Aublet";"Ruellia rubra";"TaxRef v14.0";;;;;;;;"BotaLC";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Bordenave B. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne – MNHN Paris – NY"
;57;;"595";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;629882;;"Hymenocallis tubiflora Salisbury";"Hymenocallis tubiflora";"TaxRef v14.0";;;;;;;;"BotaLN";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne"
;57;;"596";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732496;;"Anaxagorea dolichocarpa Sprague et Sandwith";"Anaxagorea dolichocarpa";"TaxRef v14.0";;;;;;;;"BotaC";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne – MNHN Paris – U"
;57;;"597";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732527;;"Duguetia yeshidan Sandwith";"Duguetia yeshidan";"TaxRef v14.0";;;;;;;;"BotaLN";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne – MNHN Paris – NY"
;57;;"597";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732527;;"Duguetia yeshidan Sandwith";"Duguetia yeshidan";"TaxRef v14.0";;;;;;;;"BotaLS";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne – MNHN Paris – NY"
;57;;"598";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732529;;"Fusaea longifolia (J.B. Aublet) W.E. Safford";"Fusaea longifolia";"TaxRef v14.0";;;;;;;;"BotaLS";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne"
;57;;"599";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732579;;"Aspidosperma oblongum A.L. De Candolle";"Aspidosperma oblongum";"TaxRef v14.0";;;;;;;;"BotaLS";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Bordenave B. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne"
;57;;"600";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;764963;;"Bonafousia disticha (A.L. De Candolle) Boiteau et L. Allorge";"Bonafousia disticha";"TaxRef v14.0";;;;;;;;"BotaLN";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Bordenave B.";"Bordenave B.";1000052;;;""
;57;;"601";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732604;;"Laxoplumeria baehniana Monachino";"Laxoplumeria baehniana";"TaxRef v14.0";;;;;;;;"BotaR";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"5 spécimens à l’Herbier, dont 3 provenant de Saül.. En collection: Herbier de Cayenne – MNHN Paris – NY"
;57;;"602";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;732619;;"Odontadenia puncticulosa (L.C. Richard) Pulle";"Odontadenia puncticulosa";"TaxRef v14.0";;;;;;;;"BotaLS";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne"
;57;;"603";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;629085;;"Anthurium gracile (Rudge) Lindley";"Anthurium gracile";"TaxRef v14.0";;;;;;;;"BotaLS";;;;5/11/2007 00:00:00;22/6/2008 00:00:00;"Léotard G.";;"Tostain O., Crozier F., Deville T. & Pelletier V.";"Crozier F., Bordenave B.";1000052;;;"En collection: Herbier de Cayenne"
