"id_synthese";"id_source";"id_module";"entity_source_pk_value";"id_dataset";"id_nomenclature_geo_object_nature";"id_nomenclature_grp_typ";"grp_method";"id_nomenclature_obs_technique";"id_nomenclature_bio_status";"id_nomenclature_bio_condition";"id_nomenclature_naturalness";"id_nomenclature_exist_proof";"id_nomenclature_valid_status";"id_nomenclature_diffusion_level";"id_nomenclature_life_stage";"id_nomenclature_sex";"id_nomenclature_obj_count";"id_nomenclature_type_count";"count_min";"count_max";"cd_nom";"cd_hab";"nom_cite";"meta_v_taxref";"sample_number_proof";"digital_proof";"non_digital_proof";"altitude_min";"altitude_max";"place_name";"latitude";"longitude";"id_area_attachment";"date_min";"date_max";"validator";"validation_comment";"observers";"determiner";"id_digitiser";"id_nomenclature_determination_method";"comment_context";"comment_description"
;63;;"9717CBB5-FDE0-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433341;;"Ptychopatula dioscoricola insigne";"TaxRef v14";"MNHN/Coll. IM n°2013-75962 (alcoolADN";;;220;220;"Saül, SAUL49 (Cascades au pied du Galbao)";"248890";"398505";;29/11/2018 09:40:58;29/11/2018 09:40:58;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;"Chaos rocheux sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"9717CBB5-FDDF-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433409;;"Labyrinthus leprieurii";"TaxRef v14";"MNHN/Coll. IM n°2013-75887 (alcoolADN";;;220;220;"Saül, SAUL49 (Cascades au pied du Galbao)";"248890";"398505";;29/11/2018 09:40:58;29/11/2018 09:40:58;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;"Chaos rocheux sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"B87D0383-3196-11AE-E053-5014A8C01C64";51;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;99902228;;"Scolodontidae rose";"Taxon temporaire";"MNHN/Coll. IM n°2012-21998 (sec";;;220;220;"Saül, SAUL49 (Cascades au pied du Galbao)";"248890";"398505";;29/11/2018 09:40:58;29/11/2018 09:40:58;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;"Chaos rocheux sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"9717CBB5-FDDE-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;186425;;" ";"TaxRef v14";"MNHN/Coll. IM n°2013-75961 (alcoolADN";;;220;220;"Saül, SAUL49 (Cascades au pied du Galbao)";"248890";"398505";;29/11/2018 09:40:58;29/11/2018 09:40:58;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;"Chaos rocheux sur Volcanisme calco-alcalin acide à intermédiaire";"Valloniidae double sculpture"
;63;;"9717CBB5-FDDA-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433388;;" ";"TaxRef v14";"MNHN/Coll. IM n°2013-75986 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";"sp. 6"
;63;;"7EE63ADD-ACFF-10C3-E053-2614A8C0CB0F";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433388;;"Scolodontidae 1";"TaxRef v14";"MNHN/Coll. IM n°2013-75678 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";"Scolodontidae 1"
;63;;"9717CBB5-FDD9-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433388;;" ";"TaxRef v14";"MNHN/Coll. IM n°2013-75985 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";"sp. 6"
;63;;"7CC53B74-8A60-7679-E053-2614A8C0EEEE";51;0;132;;57;30;154;;78;314;140;1;167;142;88;3;3;200677;;"Charopidae 2";"TaxRef v14";"MNHN/Coll. IM n°2012-21989 (sec";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;" sur Volcanisme calco-alcalin acide à intermédiaire";"Charopidae 2"
;63;;"7EE63ADD-ACFA-10C3-E053-2614A8C0CB0F";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433319;;"Alcadia pellucida";"TaxRef v14";"MNHN/Coll. IM n°2013-75673 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"9717CBB5-FDDB-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;432760;;" ";"TaxRef v14";"MNHN/Coll. IM n°2013-75894 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"9717CBB5-FDDD-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433375;;"Beckianum ";"TaxRef v14";"MNHN/Coll. IM n°2013-75876 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";"sp. 2"
;63;;"7CC53B74-8A64-7679-E053-2614A8C0EEEE";51;0;132;;57;30;154;;78;314;140;1;167;142;88;4;4;433388;;"Scolodontidae 3";"TaxRef v14";"MNHN/Coll. IM n°2012-21991 (sec";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;" sur Volcanisme calco-alcalin acide à intermédiaire";"Scolodontidae 3"
;63;;"7CC55242-0119-0B5B-E053-2614A8C07A7C";51;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433317;;"Alcadia kuehni";"TaxRef v14";"MNHN/Coll. IM n°2012-21994 (sec";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7CC53B74-8A69-7679-E053-2614A8C0EEEE";51;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433319;;"Alcadia pellucida";"TaxRef v14";"MNHN/Coll. IM n°2012-21993 (sec";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"9717CBB5-FDD8-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433388;;" ";"TaxRef v14";"MNHN/Coll. IM n°2013-75974 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";"sp. 1"
;63;;"7CC42F33-0C62-2EB2-E053-2614A8C05483";51;0;132;;57;30;154;;78;314;140;1;167;142;88;2;2;200677;;"Charopidae plat";"TaxRef v14";"MNHN/Coll. IM n°2012-21990 (sec";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;" sur Volcanisme calco-alcalin acide à intermédiaire";"Charopidae plat"
;63;;"7EE63ADD-ACFE-10C3-E053-2614A8C0CB0F";51;0;132;;37;30;153;;78;314;140;1;167;142;88;4;4;774326;;"Pupisoma macneilli";"TaxRef v14";"MNHN/Coll. IM n°2013-75677 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7C3B8F73-9659-2530-E053-2614A8C0A814";51;0;132;;37;30;153;;78;314;140;1;167;142;88;;;433383;;"Euglandina striata";"TaxRef v14";"MNHN/Coll.  n° (sec;alcoolADN;non récolté";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7CC55242-011C-0B5B-E053-2614A8C07A7C";51;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433378;;"Lamellaxis heurni";"TaxRef v14";"MNHN/Coll. IM n°2012-21995 (sec";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7EE63ADD-ACFD-10C3-E053-2614A8C0CB0F";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433375;;"Beckianum";"TaxRef v14";"MNHN/Coll. IM n°2013-75676 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7CC53B74-8A66-7679-E053-2614A8C0EEEE";51;0;132;;57;30;154;;78;314;140;1;167;142;88;2;2;433015;;"Beckianum beckianum";"TaxRef v14";"MNHN/Coll. IM n°2012-21992 (sec";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7EE63ADD-ACF9-10C3-E053-2614A8C0CB0F";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433014;;"Leptinaria unilamellata";"TaxRef v14";"MNHN/Coll. IM n°2013-75672 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"9717CBB5-FDDC-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;432760;;" ";"TaxRef v14";"MNHN/Coll. IM n°2013-75895 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7C3B8F73-965B-2530-E053-2614A8C0A814";51;0;132;;37;30;153;;78;314;140;1;167;142;88;;;433343;;"Bothriopupa breviconus";"TaxRef v14";"MNHN/Coll.  n° (sec;alcoolADN;non récolté";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7EE63ADD-ACFC-10C3-E053-2614A8C0CB0F";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433317;;"Alcadia kuehni";"TaxRef v14";"MNHN/Coll. IM n°2013-75675 (alcoolADN";;;701;701;"Saül, SAUL48 (Sommet Mont Galbao)";"246554";"398703";;28/11/2018 12:31:10;28/11/2018 12:31:10;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;" sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7CC42F33-0C31-2EB2-E053-2614A8C05483";51;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;838327;;"Protoglyptus sp.";"TaxRef v14";"MNHN/Coll. IM n°2012-21977 (sec";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";"poilu"
;63;;"7CC42F33-0C56-2EB2-E053-2614A8C05483";51;0;132;;57;30;154;;78;314;140;1;167;142;88;6;6;200677;;"Charopidae 2";"TaxRef v14";"MNHN/Coll. IM n°2012-21987 (sec";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";"Charopidae 2"
;63;;"7C3B8F73-9656-2530-E053-2614A8C0A814";51;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;640454;;"Bostryx demerarensis";"TaxRef v14";"MNHN/Coll. IM n°2012-21973 (sec";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7EE63ADD-ACF4-10C3-E053-2614A8C0CB0F";51;0;132;;37;30;153;;78;314;140;1;167;142;88;3;3;200677;;"Radioconus sp.";"TaxRef v14";"MNHN/Coll. IM n°2013-75667 (alcoolADN";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";"Radiodiscus sp."
;63;;"9717CBB5-FDD2-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;657774;;"Cyclopedus anselini";"TaxRef v14";"MNHN/Coll. IM n°2013-75860 (alcoolADN";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7EE63ADD-ACF1-10C3-E053-2614A8C0CB0F";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433319;;"Alcadia pellucida";"TaxRef v14";"MNHN/Coll. IM n°2013-75664 (alcoolADN";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7C3B8F73-9657-2530-E053-2614A8C0A814";51;0;132;;57;30;154;;78;314;140;1;167;142;88;2;2;657774;;"Cyclopedus anselini";"TaxRef v14";"MNHN/Coll. IM n°2012-21975 (sec";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"9717CBB5-FDD7-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;838327;;"Protoglyptus ";"TaxRef v14";"MNHN/Coll. IM n°2013-75865 (alcoolADN";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7CC42F33-0C30-2EB2-E053-2614A8C05483";51;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433319;;"Alcadia pellucida";"TaxRef v14";"MNHN/Coll. IM n°2012-21976 (sec";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;346;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"9717CBB5-FDD6-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;838327;;"Protoglyptus ";"TaxRef v14";"MNHN/Coll. IM n°2013-75864 (alcoolADN";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"9717CBB5-FDD3-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;657774;;"Cyclopedus anselini";"TaxRef v14";"MNHN/Coll. IM n°2013-75861 (alcoolADN";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"9717CBB5-FDCF-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433375;;"Beckianum ";"TaxRef v14";"MNHN/Coll. IM n°2013-75874 (alcoolADN";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";"sp. 2"
;63;;"9717CBB5-FDCE-3055-E053-5014A8C02D58";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;200677;;" ";"TaxRef v14";"MNHN/Coll. IM n°2013-75966 (alcoolADN";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier";;342;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";"Radioconus"
;63;;"7C3AAAD2-6F11-1893-E053-2614A8C0D571";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433383;;"Euglandina striata";"TaxRef v14";"MNHN/Coll.  n° (sec;alcoolADN;non récolté";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";""
;63;;"7EE63ADD-ACF6-10C3-E053-2614A8C0CB0F";51;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;200677;;"Charopidae 2";"TaxRef v14";"MNHN/Coll. IM n°2013-75669 (alcoolADN";;;650;650;"Saül, SAUL47 (Mont Galbao)";"247570";"398431";;27/11/2018 10:50:19;27/11/2018 10:50:19;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";"GARGOMINY Olivier, SANT Sébastien, TERCERIE Sandrine & FONTAINE Benoît";;342;"DZ brulée et cabrousse à l'est sur Volcanisme calco-alcalin acide à intermédiaire";"Charopidae 2"
