id_organisme;id_protocole;dateobs;observateurs;determinateur;taxon_saisi;cd_nom;X;Y;Cle;SRID;id_precision;altitude_retenue;id_critere_synthese;effectif_total;remarques;id_lot;id_source;id_data
2;146;27/7/2017;1204;1204;Eupithecia icterata (Villers, 1789);248679;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3291
2;146;27/7/2017;1204;1204;Apamea zeta (Treitschke, 1825);249395;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3292
2;146;27/7/2017;1204;1204;Apamea furva (Denis & Schiffermüller, 1775);249393;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3293
2;146;27/7/2017;1204;1204;Autographa jota (Linnaeus, 1758);249153;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3294
2;146;27/7/2017;1204;1204;Mythimna conigera (Denis & Schiffermüller, 1775);249546;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3295
2;146;27/7/2017;1204;1204;Hadena compta (Denis & Schiffermüller, 1775);249478;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3296
2;146;27/7/2017;1204;1204;Polia bombycina (Hufnagel, 1766);249448;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3297
2;146;27/7/2017;1204;1204;Aplocera simpliciata (Treitschke, 1835);248538;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3298
2;146;27/7/2017;1204;1204;Chersotis ocellina (Denis & Schiffermüller, 1775);249274;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3299
2;146;27/7/2017;1204;1204;Bryophila galathea Millière, 1875;719635;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3300
2;146;27/7/2017;1204;1204;Diarsia mendica (Fabricius, 1775);249265;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3301
2;146;27/7/2017;1204;1204;Eilema caniola (Hübner, 1808);249098;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3302
2;146;27/7/2017;1204;1204;Leucania comma (Linnaeus, 1761);249563;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3303
2;146;27/7/2017;1204;1204;Apamea lateritia (Hufnagel, 1766);249392;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3304
2;146;27/7/2017;1204;1204;Dysstroma truncata (Hufnagel, 1767);248567;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3305
2;146;27/7/2017;1204;1204;Mesotype verberata (Scopoli, 1763);248729;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3306
2;146;27/7/2017;1204;1204;Arctia caja (Linnaeus, 1758);249053;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3307
2;146;27/7/2017;1204;1204;Arctia flavia (Fuessly, 1779);249054;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3308
2;146;27/7/2017;1204;1204;Euxoa culminicola (Staudinger, 1870);249167;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3309
2;146;27/7/2017;1204;1204;Xestia ashworthii (Doubleday, 1855);249222;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3310
2;146;27/7/2017;1204;1204;Noctua pronuba (Linnaeus, 1758);249246;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3311
2;146;27/7/2017;1204;1204;Selenia dentaria (Fabricius, 1775);248924;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3312
2;146;27/7/2017;1204;1204;Lomaspilis marginata (Linnaeus, 1758);248922;941565.87458605;6432152.3675734;;2154;1;1983;103;1;Piège à Cloche Moustiquaire - LepiLed - Examen Macroscopique;54;13;3313
2;146;3/7/2017;1204;1204;Apamea furva (Denis & Schiffermüller, 1775);249393;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique;54;13;3314
2;146;3/7/2017;1204;1204;Rhyacia helvetina (Boisduval, 1833);249243;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3315
2;146;3/7/2017;1204;1204;Euxoa culminicola (Staudinger, 1870);249167;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3316
2;146;3/7/2017;1204;1204;Hadena caesia (Denis & Schiffermüller, 1775);249485;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique;54;13;3317
2;146;3/7/2017;1204;1204;Leucania comma (Linnaeus, 1761);249563;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3318
2;146;3/7/2017;1204;1204;Entephria nobiliaria (Herrich-Schäffer, 1852);248699;939851.55116935;6432668.3590426;;2154;1;2615;103;4;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3319
2;146;3/7/2017;1204;1204;Entephria flavicinctata (Hübner, 1813);248701;939851.55116935;6432668.3590426;;2154;1;2615;103;3;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3320
2;146;3/7/2017;1204;1204;Epirrhoe molluginata (Hübner, 1813);248774;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3321
2;146;3/7/2017;1204;1204;Coenotephria salicata (Denis & Schiffermüller, 1775);248578;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3322
2;146;3/7/2017;1204;1204;Eupithecia lariciata (Freyer, 1841);248632;939851.55116935;6432668.3590426;;2154;1;2615;103;2;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3323
2;146;3/7/2017;1204;1204;Elophos caelibaria (Heydenreich, 1851);248948;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3324
2;146;3/7/2017;1204;1204;Zeiraphera griseana (Hübner, 1799);247328;939851.55116935;6432668.3590426;;2154;1;2615;103;2;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3325
2;146;3/7/2017;1204;1204;Oidaematophorus rogenhoferi (Mann, 1871);247790;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3326
2;146;3/7/2017;1204;1204;Acompsia tripunctella (Denis & Schiffermüller, 1775);246639;939851.55116935;6432668.3590426;;2154;1;2615;103;2;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3327
2;146;3/7/2017;1204;1204;Pyrausta aerealis (Hübner, 1793);248156;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3328
2;146;3/7/2017;1204;1204;Eana penziana (Thunberg, 1791);247670;939851.55116935;6432668.3590426;;2154;1;2615;103;2;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3329
2;146;3/7/2017;1204;1204;Sattleria melaleucella (Constant, 1865);246885;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3330
2;146;3/7/2017;1204;1204;Argyresthia conjugella Zeller, 1839;245741;939851.55116935;6432668.3590426;;2154;1;2615;103;3;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3331
2;146;3/7/2017;1204;1204;Plutella xylostella (Linnaeus, 1758);245818;939851.55116935;6432668.3590426;;2154;1;2615;103;3;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3332
2;146;3/7/2017;1204;1204;Caryocolum interalbicella (Herrich-Schäffer, 1854);246911;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3333
2;146;3/7/2017;1204;1204;Coleophora nubivagella Zeller, 1849;246495;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3334
2;146;3/7/2017;1204;1204;Ypsolopha ustella (Clerck, 1759);245810;939851.55116935;6432668.3590426;;2154;1;2615;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3335
2;146;4/7/2017;1204;1204;Orenaia alpestralis (Fabricius, 1787);248199;939846;6432550;;2154;1;2635.82007;103;1;Observation directe/Capture au filet à papillon - Jour - Genitalia;54;13;3336
2;146;4/7/2017;1204;1204;Catoptria luctiferella (Hübner, 1813);248270;939851;6432660;;2154;1;2608.45996;103;1;Observation directe/Capture au filet à papillon - Jour - Genitalia;54;13;3337
2;146;4/7/2017;1204;1204;Orenaia alpestralis (Fabricius, 1787);248199;939842;6432601;;2154;1;2628.8999;103;1;Observation directe/Capture au filet à papillon - Jour - Genitalia;54;13;3338
2;146;4/7/2017;1204;1204;Pyrgus cacaliae (Rambur, 1839);53264;940152;6432572;;2154;1;2489.90991;103;1;Observation directe/Capture au filet à papillon - Jour - Genitalia;54;13;3339
2;146;4/7/2017;1204;1204;Pyrausta aerealis (Hübner, 1793);248156;939868;6432633;;2154;1;2567.66992;103;1;Observation directe/Capture au filet à papillon - Jour - Genitalia;54;13;3340
2;146;4/7/2017;1204;1204;Glacies canaliculata (Hochenwarth, 1785);248941;940100;6432415;;2154;1;2549.58008;103;1;Observation directe/Capture au filet à papillon - Jour - Genitalia;54;13;3341
2;146;4/7/2017;1204;1204;Metaxmeste phrygialis (Hübner, 1796);248218;939996;6432655;;2154;1;2539.65991;103;1;Observation directe/Capture au filet à papillon - Jour - Genitalia;54;13;3342
2;146;4/7/2017;1204;1204;Pontia callidice (Hübner, 1800);54366;939858;6432627;;2154;1;2628.8999;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3343
2;146;4/7/2017;1204;1204;Setina aurita (Esper, 1787);249090;939866;6432658;;2154;1;2596.51001;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3344
2;146;4/7/2017;1204;1204;Pontia callidice (Hübner, 1800);54366;939998;6432652;;2154;1;2539.65991;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3345
2;146;4/7/2017;1204;1204;Boloria euphrosyne (Linnaeus, 1758);219815;939998;6432660;;2154;1;2539.65991;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3346
2;146;4/7/2017;1204;1204;Boloria euphrosyne (Linnaeus, 1758);219815;940014;6432513;;2154;1;2536.59009;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3347
2;146;4/7/2017;1204;1204;Pontia callidice (Hübner, 1800);54366;940036;6432512;;2154;1;2536.59009;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3348
2;146;4/7/2017;1204;1204;Setina aurita (Esper, 1787);249090;939925;6432636;;2154;1;2567.66992;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3349
2;146;4/7/2017;1204;1204;Metaxmeste phrygialis (Hübner, 1796);248218;939926;6432629;;2154;1;2567.66992;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3350
2;146;4/7/2017;1204;1204;Boloria graeca (Staudinger, 1870);53928;939931;6432629;;2154;1;2567.66992;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3351
2;146;4/7/2017;1204;1204;Aglais urticae (Linnaeus, 1758);53754;940029;6432655;;2154;1;2497.18994;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3352
2;146;4/7/2017;1204;1204;Pontia callidice (Hübner, 1800);54366;940049;6432649;;2154;1;2497.18994;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3353
2;146;4/7/2017;1204;1204;Parasemia plantaginis (Linnaeus, 1758);249072;940153;6432603;;2154;1;2489.90991;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3354
2;146;4/7/2017;1204;1204;Erebia pandrose (Borkhausen, 1788);53576;940146;6432605;;2154;1;2489.90991;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3355
2;146;4/7/2017;1204;1204;Boloria pales (Denis & Schiffermüller, 1775);53918;940090;6432515;;2154;1;2506.69995;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3356
2;146;4/7/2017;1204;1204;Papilio machaon Linnaeus, 1758;54468;940057;6432485;;2154;1;2577.09009;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3357
2;146;4/7/2017;1204;1204;Erebia pandrose (Borkhausen, 1788);53576;940063;6432448;;2154;1;2577.09009;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3358
2;146;4/7/2017;1204;1204;Papilio machaon Linnaeus, 1758;54468;940075;6432440;;2154;1;2577.09009;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3359
2;146;4/7/2017;1204;1204;Boloria pales (Denis & Schiffermüller, 1775);53918;940096;6432415;;2154;1;2549.58008;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3360
2;146;4/7/2017;1204;1204;Polyommatus icarus (Rottemburg, 1775);54279;940068;6432425;;2154;1;2577.09009;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3361
2;146;4/7/2017;1204;1204;Boloria graeca (Staudinger, 1870);53928;940074;6432432;;2154;1;2577.09009;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3362
2;146;4/7/2017;1204;1204;Boloria pales (Denis & Schiffermüller, 1775);53918;939988;6432480;;2154;1;2598.02002;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3363
2;146;4/7/2017;1204;1204;Erebia pluto (Prunner, 1798);647144;939991;6432476;;2154;1;2598.02002;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3364
2;146;4/7/2017;1204;1204;Pontia callidice (Hübner, 1800);54366;939908;6432535;;2154;1;2587.83008;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3365
2;146;4/7/2017;1204;1204;Aglais urticae (Linnaeus, 1758);53754;939906;6432532;;2154;1;2587.83008;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3366
2;146;4/7/2017;1204;1204;Boloria euphrosyne (Linnaeus, 1758);219815;939844;6432607;;2154;1;2628.8999;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3367
2;146;4/7/2017;1204;1204;Zygaena exulans (Hohenwarth, 1792);247050;939856;6432638;;2154;1;2608.45996;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3368
2;146;4/7/2017;1204;1204;Zygaena exulans (Hohenwarth, 1792);247050;939897;6432634;;2154;1;2567.66992;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3369
2;146;4/7/2017;1204;1204;Aglais urticae (Linnaeus, 1758);53754;939891;6432637;;2154;1;2567.66992;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3370
2;146;4/7/2017;1204;1204;Cyaniris semiargus (Rottemburg, 1775);54213;939893;6432635;;2154;1;2567.66992;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3371
2;146;27/7/2017;1204;1204;Macaria fusca (Thunberg, 1792);781697;942491;6432747;;2154;1;2747.32007;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3372
2;146;27/7/2017;1204;1204;Setina aurita (Esper, 1787);249090;942485;6432712;;2154;1;2781.42993;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3373
2;146;27/7/2017;1204;1204;Setina aurita (Esper, 1787);249090;942479;6432705;;2154;1;2781.42993;103;1;Observation directe/Capture au filet à papillon - Jour - Examen Macroscopique;54;13;3374
2;146;4/7/2017;1204;1204;Pyrausta aerealis (Hübner, 1793);248156;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique;54;13;3375
2;146;4/7/2017;1204;1204;Merrifieldia leucodactyla (Denis & Schiffermüller, 1775);247800;940746.99769533;6434167.9465494;;2154;1;1942;103;2;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3376
2;146;4/7/2017;1204;1204;Udea austriacalis (Herrich-Schäffer, 1851);248186;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3377
2;146;4/7/2017;1204;1204;Eana argentana (Clerck, 1759);247659;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3378
2;146;4/7/2017;1204;1204;Catoptria pyramidellus (Treitschke, 1832);248268;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3379
2;146;4/7/2017;1204;1204;Catoptria speculalis Hübner, 1825;248267;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3380
2;146;4/7/2017;1204;1204;Notocelia cynosbatella (Linnaeus, 1758);247261;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3381
2;146;4/7/2017;1204;1204;Acompsia tripunctella (Denis & Schiffermüller, 1775);246639;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3382
2;146;4/7/2017;1204;1204;Scoparia conicella (La Harpe, 1863);248356;940746.99769533;6434167.9465494;;2154;1;1942;103;2;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3383
2;146;4/7/2017;1204;1204;Crambus lathoniellus (Zincken, 1817);248311;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3384
2;146;4/7/2017;1204;1204;Metzneria ehikeella Gozmány, 1954;246726;940746.99769533;6434167.9465494;;2154;1;1942;103;3;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3385
2;146;4/7/2017;1204;1204;Lathronympha strigana (Fabricius, 1775);247437;940746.99769533;6434167.9465494;;2154;1;1942;103;2;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3386
2;146;4/7/2017;1204;1204;Mompha miscella (Denis & Schiffermüller, 1775);246531;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3387
2;146;4/7/2017;1204;1204;Teleiopsis bagriotella (Duponchel, 1840);246793;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3388
2;146;4/7/2017;1204;1204;Denisia nubilosella (Herrich-Schäffer, 1854);246199;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3389
2;146;4/7/2017;1204;1204;Scrobipalpa samadensis (Pfaffenzeller, 1870);246967;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3390
2;146;4/7/2017;1204;1204;Cochylis pallidana Zeller, 1847;247519;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3391
2;146;4/7/2017;1204;1204;Argyresthia conjugella Zeller, 1839;245741;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3392
2;146;4/7/2017;1204;1204;Infurcitinea roesslerella (Heyden, 1865);245435;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3393
2;146;4/7/2017;1204;1204;Eupithecia pulchellata Stephens, 1831;248601;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3394
2;146;4/7/2017;1204;1204;Eilema cereola (Hübner, 1803);784526;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3395
2;146;4/7/2017;1204;1204;Eupithecia subumbrata (Denis & Schiffermüller, 1775);248685;940746.99769533;6434167.9465494;;2154;1;1942;103;2;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3396
2;146;4/7/2017;1204;1204;Eupithecia absinthiata (Clerck, 1759);248665;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3397
2;146;4/7/2017;1204;1204;Cucullia umbratica (Linnaeus, 1758);249707;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3398
2;146;4/7/2017;1204;1204;Entephria caesiata (Denis & Schiffermüller, 1775);248704;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique;54;13;3399
2;146;4/7/2017;1204;1204;Charissa glaucinaria (Hübner, 1799);458686;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3400
2;146;4/7/2017;1204;1204;Charissa ambiguata (Duponchel, 1930);781812;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3401
2;146;4/7/2017;1204;1204;Coenotephria tophaceata (Denis & Schiffermüller, 1775);248580;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3402
2;146;4/7/2017;1204;1204;Scopula incanata (Linnaeus, 1758);248507;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3403
2;146;4/7/2017;1204;1204;Hoplodrina respersa (Denis & Schiffermüller, 1775);249429;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3404
2;146;4/7/2017;1204;1204;Hadena caesia (Denis & Schiffermüller, 1775);249485;940746.99769533;6434167.9465494;;2154;1;1942;103;3;Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique;54;13;3405
2;146;4/7/2017;1204;1204;Lasionycta proxima (Hübner, 1809);249456;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique;54;13;3406
2;146;4/7/2017;1204;1204;Standfussiana lucernea (Linnaeus, 1758);249238;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Examen Macroscopique;54;13;3407
2;146;4/7/2017;1204;1204;Pempeliella ornatella (Denis & Schiffermüller, 1775);248032;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3408
2;146;4/7/2017;1204;1204;Hoplodrina octogenaria (Goeze, 1781);249425;940746.99769533;6434167.9465494;;2154;1;1942;103;1;Piège à Cloche Moustiquaire - Dmerc 125W - Genitalia;54;13;3409
